综合,#genre#
091广东影视,http://ct.whosayssowhat.top:4022/udp/239.77.0.217:5146
092广东影视,http://gmxw.7766.org:808/hls/6/index.m3u8
093广东影视,http://gxdl-lhs.8866.org:85/tsfile/live/1008_1.m3u8key=txiptv&playlive=1&authid=0
094广东影视,http://live.cooltv.top/tv/gd.php?id=gdys
095广东影视,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=18998910474&ptoken=SZESNUL4i2PcZZKV1JA9jw%3D%3D&pserialnumber=63eee104cf9602bf&cid=860&id=1458
096广东影视,http://xiaozeng.aweitv.top/tv/gdtv.php?id=1458
097广东影视,http://xiaozeng.aweitv.top/tv/gdtv.php?id=1458_4500
098广东影视,https://php.17186.eu.org/gdtv/gdys.m3u8
099广东影视,https://skype.serv00.net/itouch.php?id=gdys
101广东影视4K,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=18998910474&ptoken=SZESNUL4i2PcZZKV1JA9jw%3D%3D&pserialnumber=63eee104cf9602bf&cid=860&id=gdyingshi4k_30000&/PLTV/hls.smil.m3u8
102广东影视HD,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=18998910474&ptoken=SZESNUL4i2PcZZKV1JA9jw%3D%3D&pserialnumber=63eee104cf9602bf&cid=860&id=1458_4500
103广东影视ᴴᴰ,http://yzfvip.top:8000/rtp/239.77.0.217:5146
104广西|广西影视,http://111.59.63.32:9901/tsfile/live/1006_1.m3u8
105广西|广西影视,http://116.9.204.242:9901/tsfile/live/0124_1.m3u8
106广西|广西影视,http://www.51nas.top:4022/udp/239.81.0.250:4056
109广西影视,http://111.59.189.40:8445/tsfile/live/1024_1.m3u8
110广西影视,http://116.11.158.91:8181/tsfile/live/1004_1.m3u8
111广西影视,http://171.110.42.48:8181/tsfile/live/1004_1.m3u8
112广西影视,http://gxdl-lhs.8866.org:85/tsfile/live/1054_1.m3u8key=txiptv&playlive=0&authid=0
113广西影视,http://lcx-olt.8866.org:8181/tsfile/live/1015_1.m3u8
114广西影视,http://www.51nas.top:4022/rtp/239.81.0.250:4056
115广州影视,http://60.208.16.27:1505/gudou.php?id=364&id=gzfilms_1500
116广州影视,http://ct.whosayssowhat.top:4022/udp/239.253.43.73:5146
117广州影视,http://hodos.ddns.net:8181/tsfile/live/0131_1.m3u8
118广州影视,http://live.cooltv.top/tv/guangzhou.php?id=gzys
119广州影视,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=18998910474&ptoken=SZESNUL4i2PcZZKV1JA9jw%3D%3D&pserialnumber=63eee104cf9602bf&cid=860&id=gzfilms_1500
120广州影视,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=18998910474&ptoken=SZESNUL4i2PcZZKV1JA9jw%3D%3D&pserialnumber=63eee104cf9602bf&cid=860&id=gzfilms_1500&/PLTV/hls.smil.m3u8
121广州影视,http://xiaozeng.aweitv.top/tv/gdtv.php?id=gzfilms_1500
122广州影视,https://justsometime.gztv.com/sec/yingshi.m3u8
123广州影视ᴴᴰ,http://yzfvip.top:8000/rtp/239.253.43.73:5146
124贵州|贵州影视,http://api2.52tb.xyz/info?id=702&token=20230326xflvzc
125贵州影视,http://api2.52tb.xyz/info?id=702&token=20230331czbpek
126贵州影视文艺,http://live.cooltv.top/tv/guizhou.php?id=gzys
127哈尔滨影视,http://stream.hrbtv.net/yspd/sd/live.m3u8
128哈尔滨影视,http://stream.hrbtv.net/yspd/sd/live.m3u8zheild
130杭州影视,http://live.cooltv.top/tv/hz.php?id=21
131豪哥影视,http://mmitv.top/pltv/yy.php?id=23402146&uid=2456925852
132河北|河北影视,http://api2.52tb.xyz/info?id=483&token=20230218htjgzi
133河北|河北影视,https://event.pull.hebtv.com/jishi/yingshijupindao.m3u8
134河北|平泉影视频道,https://jwliveqxzb.hebyun.com.cn/pqys/pqys.m3u8
135河北|兴隆影视频道,https://jwcdnqx.hebyun.com.cn/live/xlys/1500k/tzwj_video.m3u8
136河北影视,http://111.225.92.130:8800/hls/20/index.m3u8
137河北影视,http://121.27.126.41:808/hls/26/index.m3u8
138河北影视,http://27.185.1.27:8092/hls/18/index.m3u8
139河北影视,https://jwplay.hebyun.com.cn:443/live/hbystv/1500k/tzwj_video.m3u8
140河北影视剧,http://120.8.135.86:10010/hls/44/index.m3u8
141河北影视剧,http://180.97.247.27/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel13006/index.m3u8
142河北影视剧,http://202302020000.iptv.z-link.cn:8800/tsfile/live/1007_1.m3u8
143河北影视剧,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel13006/index.m3u8
144河北影视剧,http://cyz32.livehbindex.hbcatv.cn/live/50000020b87d48a78fc68b1f51e8a926.m3u8bitrate=2300&pt=5
145河北影视剧,https://jwplay.hebyun.com.cn/live/hbystv/1500k/tzwj_video.m3u8
146菏泽影视,http://live.hznet.tv:1935/live/live3/500K/tzwj_video.m3u8
147黑龙江|影视频道,http://api2.52tb.xyz/info?id=765&token=20230218htjgzi
148黑龙江影视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/index.m3u8
149黑龙江影视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225973/index.m3u8
150黑龙江影视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/index.m3u8
151黑龙江影视频道,http://39.134.67.108/PLTV/88888888/224/3221225973/1.m3u8
152湖北影视,http://live.cooltv.top/tv/cjy.php?id=hbys
153湖北影视,http://vig0r.synology.me:8888/udp/239.69.1.204:10866
154湖南|长沙影视,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_350.flv?auth_key=1936694127-0-0-f081dadf4de8780d84d51755eb65e516
155华数影视4K,http://111.13.111.242/0000000000001000/1.m3u8channel-id=hnbblive&Contentid=2000000004000000014&livemode=1&stbId=3&HlsProfileId=
156吉林影视,http://jltpc.x3322.net:9901/tsfile/live/1006_1.m3u8key=txiptv
157吉林影视,http://stream1.jlntv.cn/yspd/sd/live.m3u8
158吉林影视,http://stream1.jlntv.cn/yspd/sd/live.m3u8_upt=f6b685651648171016
159嘉兴文化影视,http://pluslive.jiaxingren.com/whys/sd/live.m3u8
160江苏|江苏影视,http://itstar.top:4000/udp/239.49.9.38:6000
161江苏|江苏影视,https://xuyi-tv-replay.cm.jstv.com/lizhiapp/jsys.m3u8
162江苏|句容影视,http://jrlive.jrntv.com/live/_definst_/yingshis/playlist.m3u8
165江苏|徐州文艺影视,http://stream3.huaihai.tv/xz3t/sd/live.m3u8
166江苏影视,http://[2409:8087:2001:20:2800:0:df6e:eb14]/wh7f454c46tw25164341_-1061241932/ott.mobaibox.com/PLTV/3/224/3221225937/index.m3u8icpid=3&RTS=1669269129&from=40&popid=40&hms_devid=2115&prioritypopid=40&vqe=3
167江苏影视,http://hlsbkmgsplive.miguvideo.com/wd_r2/jstv/jsyingshi/350/index.m3u8&encrypt=
168江苏影视,http://hlsbkmgsplive.miguvideo.com/wd_r2/jstv/jsyingshi/600/index.m3u8&encrypt=
169江西|江西影视旅游,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225579/2/index.m3u8fmt=ts2hls
170江西|江西影视旅游,http://server96553e-live.jxtvcn.com.cn/showto/tv_jxtv4.m3u8
171江西4 旅游影视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225579/10000100000000060000000000000029_0.smil/index.m3u8fmt=ts2hls
172江西四套影视,http://39.134.115.163:8080/PLTV/88888888/224/3221225579/index.m3u8fmt=ts2hls
174金华东阳影视,http://204.11.235.251:1935/live_transcoder/ngrp:mohabat.stream_all/playlist.m3u8
175泾渭影视,http://120.204.20.48/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225971/index.m3u8
176精彩影视,http://111.13.111.242/0000000000001000/1.m3u8channel-id=hnbblive&Contentid=2000000004000000063&livemode=1&stbId=3&HlsProfileId=
177精彩影视,http://111.13.111.242/0000000000001000/1.m3u8channel-id=wasusyt&Contentid=6000000006000320630&livemode=1&stbId=3&HlsProfileId=
178精彩影视,http://111.40.196.27:443/0000000000001000/6000000006000320630/index.m3u8livemode=1&stbId=10&channel-id=wasusyt&Contentid=6000000006000320630
179精彩影视,http://zteres.sn.chinamobile.com:6060/000000001000/2000000004000000063/1.m3u8channel-id=hnbblive&Contentid=2000000004000000063&livemode=1&stbId=3
180精彩影视,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000320630/1.m3u8channel-id=wasusyt&Contentid=6000000006000320630&livemode=1&stbId=3
181酒染影视,http://maomao.kandiantv.cn/douyu1.php?id=7550220
182科幻影视,http://epg.112114.xyz/douyu/3508304
183可乐影视,http://maomao.kandiantv.cn/douyu1.php?id=20415
184昆明影视综艺,http://wshls.live.migucloud.com/live/KYLNJWFD_C0_2/playlist.m3u8token=006f3811c18fb70b91442573728aa10e
185昆明影视综艺,https://devlivepull.migucloud.com/live/KYLNJWFD_C0_2.flv
186礼泉影视,http://223.109.210.41/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225979/index.m3u8
187辽宁|辽宁影视,http://218.25.44.2:8899/hls/48/index.m3u8
188辽宁|辽宁影视剧,http://42.176.185.28:9901/tsfile/live/1012_1.m3u8
189辽宁影视剧高清,http://angtv.cc/test/lngd.php?id=070
190临潼影视,http://120.204.20.48/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225967/index.m3u8
191临潼影视,http://223.109.210.41/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225967/index.m3u8
192刘亦菲影视展播,http://hlsbkmgsplive.miguvideo.com/wd_r2/virtuallive/5102010221/150/index.m3u8&encrypt=
193刘亦菲影视展播,http://hlsbkmgsplive.miguvideo.com/wd_r2/virtuallive/5102010221/50/index.m3u8&encrypt=
194刘亦菲影视展播,http://hlsbkmgsplive.miguvideo.com/wd_r2/virtuallive/5102010221/75/index.m3u8&encrypt=
195隆化影视,http://hblh.chinashadt.com:2036/live/stream:lh2.stream/HasBahCa.m3u8
198蚂蚱影视,http://maomao.kandiantv.cn/douyu1.php?id=6079455
199米娜影视,http://mmitv.top/pltv/yy.php?id=1382690078&uid=2358387041
200南京影视,http://[2409:8087:2001:20:2800:0:df6e:eb10]/wh7f454c46tw3614839407_-1644050596/ott.mobaibox.com/PLTV/4/224/3221227719/index.m3u8icpid=4&RTS=1663233995&from=40&popid=40&hms_devid=2110&prioritypopid=40&vqe=3
202南宁影视,http://116.11.158.91:8181/tsfile/live/1126_1.m3u8
203南宁影视,http://171.110.42.48:8181/tsfile/live/1126_1.m3u8
204南宁影视,http://api2.52tb.xyz/info?id=723&token=20230331czbpek
214欧美影视,http://tc-tct.douyucdn2.cn/dyliveflv1a/20415rnWbjg6Ex1K_2000.flv?wsAuth=3b64dd17d293b133c58bda21e3147e5b&token=cpn-androidmpro-0-20415-b6774b3b3249db1768f0ac048c5ed218ac54e1f82b04b2bf&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
215沛县文化影视高清,http://[2409:8087:2001:20:2800:0:df6e:eb0e]/wh7f454c46tw2571577223_-1607544057/ott.mobaibox.com/PLTV/3/224/3221227681/index.m3u8icpid=3&RTS=1663018203&from=40&popid=40&hms_devid=2111&prioritypopid=40&vqe=3
216平泉影视频道,https://jwcdnqx.hebyun.com.cn/live/pqys/1500k/tzwj_video.m3u8
217芊珏影视,http://maomao.kandiantv.cn/douyu1.php?id=8814650
218山东|烟台影视频道,http://live.yantaitv.cn/live/e9f1d9045d474c31884d13fa4ffbbd16/a4a9b3704d854756907845107cc56129-1.m3u8
219山东高青影视,http://alivealone.litenews.cn/61/56d09086fb25449cb4eefb24f5042937.flv
220山东影视,http://222.134.240.136:9901/tsfile/live/1001_1.m3u8
221山西|山西影视,http://api2.52tb.xyz/info?id=641&token=20230218htjgzi
222山西|山西影视,http://live.cooltv.top/tv/cutv.php?id=sxys
223山西|山西影视,http://liveflash.sxrtv.com/live/sxfilm.m3u8sub_m3u8=true&edge_slice=true
224山西|太原影视,http://lu1.cc/itv/php/tide.php?id=tyys
225山西影视,http://110.183.27.48:808/hls/17/index.m3u8
226山西影视,http://hlsbkmgsplive.miguvideo.com/wd_r4/cnr/sxyingshi/350/index.m3u8&encrypt=
227山西影视,http://hlsbkmgsplive.miguvideo.com/wd_r4/cnr/sxyingshi/600/index.m3u8&encrypt=
228山西影视,http://live.cooltv.top/tv/tide.php?id=sxys
229山阳影视,http://120.204.20.48/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225951/index.m3u8
231陕西|西安影视,http://api2.52tb.xyz/info?id=623&token=20230218htjgzi
232陕西|西安影视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226369/1.m3u8
233陕西影视,http://120.204.20.48/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225532/index.m3u8
234陕西影视,http://223.109.210.41/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221226329/index.m3u8
235陕西影视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226360/index.m3u8
236上海|东方影视,http://58.32.40.25:8000/udp/239.45.3.237:5140
237上海|东方影视,http://www.happyspace.party:4022/udp/239.45.3.237:5140
238上海东方影视,http://zteres.sn.chinamobile.com:6060/000000001000/2000000002000000013/1.m3u8channel-id=hnbblive&Contentid=2000000002000000013&livemode=1&stbId=3
239上海东方影视,http://zteres.sn.chinamobile.com:6060/000000001000/5000000010000032212/1.m3u8channel-id=bestzb&Contentid=5000000010000032212&livemode=1&stbId=3
240上海影视,http://58.34.204.67:9901/tsfile/live/1016_1.m3u8
241上视东方影视,http://111.40.196.27:443/0000000000001000/5000000010000032212/index.m3u8livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000010000032212
242上视东方影视,http://hlsbkmgsplive.miguvideo.com/wd_r4/dfl/dianshijuhd/1200/index.m3u8&encrypt=
243上视东方影视,http://hlsbkmgsplive.miguvideo.com/wd_r4/dfl/dianshijuhd/3000/index.m3u8&encrypt=
244上视东方影视,http://hlsbkmgsplive.miguvideo.com/wd_r4/dfl/dianshijuhd/350/index.m3u8&encrypt=
245上视东方影视,http://hlsbkmgsplive.miguvideo.com/wd_r4/dfl/dianshijuhd/600/index.m3u8&encrypt=
246上视东方影视,http://hlsbkmgsplive.miguvideo.com/wd_r4/dfl/dianshijusd/350/index.m3u8&encrypt=
247上视东方影视,http://hlsbkmgsplive.miguvideo.com/wd_r4/dfl/dianshijusd/600/index.m3u8&encrypt=
249绍兴文化影视,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
250胜利影视,http://222.134.240.136:9901/tsfile/live/1087_1.m3u8
251石河子影视文体,http://124.88.144.73:1935/live/jjsh/HasBahCa.m3u8
252石河子影视文体,http://124.88.144.73:1935/live/jjsh/playlist.m3u8
253石河子影视文体,http://202.107.188.141:5002/shiheziyinshiwenti_hdgq.m3u8token=guoziyun
254四川|成都影视文艺,http://lu1.cc/itv/sctv/cdxl.php?id=cdtv4hd&fmt=hls
255四川|四川影视,http://lu1.cc/itv/sctv/scxl.php?id=scyswy
256四川|四川影视,http://v2.91kds.cn/b9/sctv.m3u8id=sctv5&auth=rinimabi
257四川|四川影视文艺,http://caohm.320.io:20000/udp/239.93.0.166:5140
258四川影视,http://182.151.211.171:808/hls/53/index.m3u8
259四川影视,http://live.goodiptv.club/api/sxg.php?id=SCTV-5-scysH265_4000
260四川影视文艺,http://iptv.kjrzxhb.top:2086/udp/239.11.0.77:5140
261太原影视,http://live.cooltv.top/tv/tide.php?id=tyys
262唐山影视,http://180.97.247.27/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel13112/index.m3u8
263唐山影视,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel13112/index.m3u8
264天津影视,http://ck.bh3bbb.com:40000/udp/225.1.1.149:5002
265晚湾影视,http://maomao.kandiantv.cn/douyu1.php?id=9461178
266万州影视,http://123.146.162.24:8013/tslslive/vWlnEzU/hls/live_sd.m3u8
267万州影视,http://wanzhoulive.cbg.cn:8017/d4ceB1a/1000/live.m3u8
268万州影视文艺,http://123.146.162.24:8017/d4ceB1a/1000/live.m3u8
269万州影视文艺,https://epg.pw/stream/4fbd9d1e44a192a1b593a0448e0ea3705f04408928e1c1a962c431988503c156.m3u8
270未知影视,http://39.135.138.58:18890/TVOD/88888888/224/3221225716/index.m3u8
271武强影视,http://hbwq.chinashadt.com:2035/live/stream:wqys.stream/HasBahCa.m3u8
272武强影视,http://hbwq.chinashadt.com:2035/live/stream:wqys.stream/playlist.m3u8
273西安文化影视,http://stream2.xiancity.cn/xatv4/sd/live.m3u8
274西安影视,http://stream2.xiancity.cn/xatv4/playlist.m3u8
275西藏影视文化,http://live.cooltv.top/tv/xztv.php?id=2
284新疆克拉玛依影视,https://klmyzb.rcsxzx.com/hls/klmy3.m3u8
285星光影视,http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8
286幸福影视,http://mmitv.top/pltv/yy.php?id=1382737886&uid=2786225520
287影视剧频道,http://[2409:8087:2001:20:2800:0:df6e:eb08]/wh7f454c46tw3833147877_659161399/ott.mobaibox.com/PLTV/4/224/3221227372/index.m3u8icpid=4&RTS=1663234213&from=40&popid=40&hms_devid=2037&prioritypopid=40&vqe=3
288影视频道,http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be/hls.m3u8
289影视文化,https://tv.vtibet.cn/live/FYeIdVzzCTBtvchannel2.m3u8
291圆子影视,http://maomao.kandiantv.cn/douyu1.php?id=6566658
292云南|昆明影视综艺,http://api2.52tb.xyz/info?id=684&token=20230218htjgzi
293长沙影视HD,http://222.244.113.235:808/hls/15/index.m3u8
294长沙影视高清,http://[2409:8087:5011:1020::1f]/180000001001/00000001000000001001000000000030/main.m3u8IASHttpSessionId=OTT
295长沙影视频道,https://hls.quklive.com/live/1551749282880742/index.m3u8
296浙江|杭州影视,http://www.372583307.top:4022/udp/233.50.201.176:5140
297浙江|宁波影视,http://www.372583307.top:4022/udp/233.50.201.180:5140
298浙江|镇海先锋影视,http://pluslive.zhxww.net/channel2/sd/live.m3u8
299浙江杭州影视,http://hlsbkmgsplive.miguvideo.com/ws_w/2018/hz/ys/1000/index.m3u8&encrypt=
300浙江杭州影视,http://hlsbkmgsplive.miguvideo.com/ws_w/2018/hz/ys/350/index.m3u8&encrypt=
303浙江教科影视 (1080p) [Not 24/7],https://hw-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
305浙江教科影视,http://ali-m-l.cztv.com/channels/lantian/channel04/1080p.m3u8
306浙江教科影视,http://hw-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8zzhed
307浙江教科影视,http://hw-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
308浙江教科影视,http://hw-m-l.cztv.com/channels/lantian/channel04/1080p.m3u8
309浙江教科影视,http://hw-m-l.cztv.com/channels/lantian/channel04/360p.m3u8zzhed
310浙江教科影视,http://hw-m-l.cztv.com/channels/lantian/channel04/720p.m3u8zzhed
313浙江教科影视,http://zteres.sn.chinamobile.com:6060/000000001000/2000000004000000001/1.m3u8channel-id=hnbblive&Contentid=2000000004000000001&livemode=1&stbId=3
316重庆|重庆影视,http://api2.52tb.xyz/info?id=613&token=20230218htjgzi
317重庆影视,https://tv.youshijiea.cn/uploads/itvbox/cqgd.php?id=cqyingshiHD
318重庆影视高清,http://118.24.227.124/bytedance.live.cqccn.com/__cl/cg:live/__c/cqyingshiHD/__op/default/__f//index.m3u8
319重庆影视频道,http://113.207.84.197:8090/__cl/cg:live/__c/cqyingshiHD/__op/default/__f/index.m3u8
320BesTV 华语影院,https://live.goodiptv.club/api/bestv.php?id=hyyy8m/8000000
321BesTV影院,http://202208201800.iptv.z-link.cn:8800/tsfile/live/1009_1.m3u8
322CBN 每日影院,http://fyld.eatuo.com:9901/tsfile/live/1046_1.m3u8
323CBN 每日影院,http://xjayrf.eatuo.com:9901/tsfile/live/1046_1.m3u8
324CHC 家庭影院,http://jltpc.x3322.net:9901/tsfile/live/1016_1.m3u8key=txiptv
325CHC家庭影院,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002085/index.m3u8virtualDomain=yinhe.live_hls.zte.com
326CHC家庭影院,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226462/1.m3u8
327CHC-家庭影院,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000002085/index.m3u8virtualDomain=yinhe.live_hls.zte.com
328CHC家庭影院,http://101.227.46.76/live.aishang.ctlcdn.com/00000110240323_1/encoder/0/playlist.m3u8CONTENTID=00000110240323_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
329CHC家庭影院,http://111.19.204.107/live.aishang.ctlcdn.com/00000110240323_1/encoder/0/playlist.m3u8CONTENTID=00000110240323_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
330CHC家庭影院,http://111.20.40.166/PLTV/88888893/224/3221226462/index.m3u8
331CHC家庭影院,http://111.20.40.170/PLTV/88888893/224/3221226462/index.m3u8
332CHC家庭影院,http://112.17.17.15/live.aishang.ctlcdn.com/00000110240323_1/encoder/0/playlist.m3u8CONTENTID=00000110240323_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
